,file name,label,vanti,train \ test
9121,3AJ5I_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-09_00-06-08.BMP,0,0,1
9122,3AJ5I_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-09_00-06-08.BMP,0,0,0
9123,3AJ5I_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-09_00-06-08.BMP,0,0,1
9124,3AJ5I_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-09_00-06-08.BMP,0,0,0
9125,3AJ5I_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-09_00-06-08.BMP,0,0,0
9126,3AJ5I_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-09_00-06-08.BMP,0,0,0
9127,3AJ5I_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-09_00-06-08.BMP,0,0,0
9128,3AJ5S_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-11_21-39-46.BMP,0,0,0
9129,3AJ5S_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-11_21-39-46.BMP,0,0,0
9130,3AJ5S_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-11_21-39-46.BMP,0,0,0
9131,3AJ5S_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-11_21-39-46.BMP,0,0,1
9132,3AJ5S_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-11_21-39-46.BMP,0,0,0
9133,3AJ5S_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-11_21-39-46.BMP,0,0,0
9134,3AJ5S_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-11_21-39-46.BMP,0,0,1
9135,3AJ5S_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-11_21-39-46.BMP,0,0,1
9136,3AJ5S_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-11_21-39-46.BMP,0,0,0
9137,3AJ5U_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-09_00-32-45.BMP,0,0,0
9138,3AJ5U_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-09_00-32-45.BMP,0,0,0
9139,3AJ5U_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-09_00-32-45.BMP,0,0,0
9140,3AJ5U_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-09_00-32-45.BMP,0,0,1
9141,3AJ5U_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-09_00-32-45.BMP,0,0,1
9142,3AJ5U_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-09_00-32-45.BMP,0,0,0
9143,3AJ5U_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-09_00-32-45.BMP,0,0,1
9144,3AJ5U_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-09_00-32-45.BMP,0,0,0
9145,3AJ5U_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-09_00-32-45.BMP,0,0,0
9146,3AJ06_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-11-17_01-38-10.BMP,0,0,1
9147,3AJ06_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-11-17_01-38-10.BMP,0,0,1
9148,3AJ06_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-11-17_01-38-10.BMP,0,0,0
9149,3AJ06_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-11-17_01-38-10.BMP,0,0,0
9150,3AJ06_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-11-17_01-38-10.BMP,0,0,0
9151,3AJ06_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-11-17_01-38-10.BMP,0,0,0
9152,3AJ06_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-11-17_01-38-10.BMP,0,0,0
9153,3AJ06_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-11-17_01-38-10.BMP,0,0,1
9154,3AJ06_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-11-17_01-38-10.BMP,0,0,1
9155,3AJ6A_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-15_06-03-49.BMP,0,0,0
9156,3AJ6A_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-15_06-03-49.BMP,0,0,1
9157,3AJ6A_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-15_06-03-49.BMP,0,0,0
9158,3AJ6A_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-15_06-03-49.BMP,0,0,0
9159,3AJ6A_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-15_06-03-49.BMP,0,0,1
9160,3AJ6A_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-15_06-03-49.BMP,0,0,0
9161,3AJ6A_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-15_06-03-49.BMP,0,0,0
9162,3AJ6A_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-15_06-03-49.BMP,0,0,1
9163,3AJ6A_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-15_06-03-49.BMP,0,0,0
9164,3AJ6C_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-11-30_12-44-37.BMP,0,0,0
9165,3AJ6C_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-11-30_12-44-37.BMP,0,0,0
9166,3AJ6C_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-11-30_12-44-37.BMP,0,0,0
9167,3AJ6C_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-11-30_12-44-37.BMP,0,0,1
9168,3AJ6C_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-11-30_12-44-37.BMP,0,0,0
9169,3AJ6C_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-11-30_12-44-37.BMP,0,0,0
9170,3AJ6C_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-11-30_12-44-37.BMP,0,0,1
9171,3AJ6C_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-11-30_12-44-37.BMP,0,0,0
9172,3AJ6C_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-11-30_12-44-37.BMP,0,0,0
9173,3AJ6E_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-20_01-08-37.BMP,0,0,0
9174,3AJ6E_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-20_01-08-37.BMP,0,0,0
9175,3AJ6E_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-20_01-08-37.BMP,0,0,1
9176,3AJ6E_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-20_01-08-37.BMP,0,0,0
9177,3AJ6E_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-20_01-08-37.BMP,0,0,0
9178,3AJ6E_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-20_01-08-37.BMP,0,0,1
9179,3AJ6E_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-20_01-08-37.BMP,0,0,1
9180,3AJ6E_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-20_01-08-37.BMP,0,0,1
9181,3AJ6E_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-20_01-08-37.BMP,0,0,0
9182,3AJ6I_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-12_08-33-11.BMP,0,0,0
9183,3AJ6I_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-12_08-33-11.BMP,0,0,0
9184,3AJ6I_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-12_08-33-11.BMP,0,0,1
9185,3AJ6I_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-12_08-33-11.BMP,0,0,0
9186,3AJ6I_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-12_08-33-11.BMP,0,0,0
9187,3AJ6I_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-12_08-33-11.BMP,0,0,0
9188,3AJ6I_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-12_08-33-11.BMP,0,0,1
9189,3AJ6I_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-12_08-33-11.BMP,0,0,0
9190,3AJ6I_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-12_08-33-11.BMP,0,0,1
9191,3AJ6K_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-29_22-11-47.BMP,0,0,0
9192,3AJ6K_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-29_22-11-47.BMP,0,0,0
9193,3AJ6K_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-29_22-11-47.BMP,0,0,0
9194,3AJ6K_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-29_22-11-47.BMP,0,0,1
9195,3AJ6K_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-29_22-11-47.BMP,0,0,0
9196,3AJ6K_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-29_22-11-47.BMP,0,0,0
9197,3AJ6K_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-29_22-11-47.BMP,0,0,0
9198,3AJ6K_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-29_22-11-47.BMP,0,0,0
9199,3AJ6K_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-29_22-11-47.BMP,0,0,0
9200,3AJ7O_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-14_01-16-20.BMP,0,0,0
9201,3AJ7O_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-14_01-16-20.BMP,0,0,1
9202,3AJ7O_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-14_01-16-20.BMP,0,0,0
9203,3AJ7O_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-14_01-16-20.BMP,0,0,0
9204,3AJ7O_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-14_01-16-20.BMP,0,0,0
9205,3AJ7O_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-14_01-16-20.BMP,0,0,0
9206,3AJ7O_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-14_01-16-20.BMP,0,0,0
9207,3AJ7O_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-14_01-16-20.BMP,0,0,0
9208,3AJ7O_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-14_01-16-20.BMP,0,0,1
9209,3AJ8A_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-08_22-02-13.BMP,0,0,1
9210,3AJ8A_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-08_22-02-13.BMP,0,0,0
9211,3AJ8A_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-08_22-02-13.BMP,0,0,0
9212,3AJ8A_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-08_22-02-13.BMP,0,0,0
9213,3AJ8A_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-08_22-02-13.BMP,0,0,1
9214,3AJ8A_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-08_22-02-13.BMP,0,0,0
9215,3AJ8A_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-08_22-02-13.BMP,0,0,1
9216,3AJ8A_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-08_22-02-13.BMP,0,0,0
9217,3AJ8A_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-08_22-02-13.BMP,0,0,1
9218,3AJ8I_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-09_10-49-51.BMP,0,0,0
9219,3AJ8I_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-09_10-49-51.BMP,0,0,0
9220,3AJ8I_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-09_10-49-51.BMP,0,0,1
9221,3AJ8I_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-09_10-49-51.BMP,0,0,0
9222,3AJ8I_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-09_10-49-51.BMP,0,0,1
9223,3AJ8I_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-09_10-49-51.BMP,0,0,1
9224,3AJ8I_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-09_10-49-51.BMP,0,0,0
9225,3AJ8I_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-09_10-49-51.BMP,0,0,0
9226,3AJ8I_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-09_10-49-51.BMP,0,0,0
9227,3AJ8K_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-11-24_06-21-20.BMP,0,0,0
9228,3AJ8K_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-11-24_06-21-20.BMP,0,0,0
9229,3AJ8K_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-11-24_06-21-20.BMP,0,0,0
9230,3AJ8K_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-11-24_06-21-20.BMP,0,0,1
9231,3AJ8K_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-11-24_06-21-20.BMP,0,0,1
9232,3AJ8K_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-11-24_06-21-20.BMP,0,0,0
9233,3AJ8K_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-11-24_06-21-20.BMP,0,0,0
9234,3AJ8K_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-11-24_06-21-20.BMP,0,0,1
9235,3AJ8K_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-11-24_06-21-20.BMP,0,0,1
9236,3AJ8Q_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-11_20-02-55.BMP,0,0,0
9237,3AJ8Q_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-11_20-02-55.BMP,0,0,0
9238,3AJ8Q_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-11_20-02-55.BMP,0,0,1
9239,3AJ8Q_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-11_20-02-55.BMP,0,0,0
9240,3AJ8Q_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-11_20-02-55.BMP,0,0,1
9241,3AJ8Q_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-11_20-02-55.BMP,0,0,1
9242,3AJ8Q_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-11_20-02-55.BMP,0,0,1
9243,3AJ8Q_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-11_20-02-55.BMP,0,0,0
9244,3AJ8Q_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-11_20-02-55.BMP,0,0,0
9245,3AJ8U_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-22_19-10-07.BMP,0,0,1
9246,3AJ8U_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-22_19-10-07.BMP,0,0,1
9247,3AJ8U_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-22_19-10-07.BMP,0,0,0
9248,3AJ8U_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-22_19-10-07.BMP,0,0,1
9249,3AJ8U_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-22_19-10-07.BMP,0,0,0
9250,3AJ8U_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-22_19-10-07.BMP,0,0,0
9251,3AJ8U_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-22_19-10-07.BMP,0,0,0
9252,3AJ8U_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-22_19-10-07.BMP,0,0,1
9253,3AJ8U_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-22_19-10-07.BMP,0,0,1
9254,3AJ8Y_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-11-30_07-09-42.BMP,0,0,1
9255,3AJ8Y_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-11-30_07-09-42.BMP,0,0,0
9256,3AJ8Y_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-11-30_07-09-42.BMP,0,0,0
9257,3AJ8Y_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-11-30_07-09-42.BMP,0,0,0
9258,3AJ8Y_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-11-30_07-09-42.BMP,0,0,0
9259,3AJ8Y_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-11-30_07-09-42.BMP,0,0,0
9260,3AJ8Y_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-11-30_07-09-42.BMP,0,0,0
9261,3AJ8Y_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-11-30_07-09-42.BMP,0,0,0
9262,3AJ8Y_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-11-30_07-09-42.BMP,0,0,0
9263,3AJ9A_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-11-21_11-00-26.BMP,0,0,1
9264,3AJ9A_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-11-21_11-00-26.BMP,0,0,0
9265,3AJ9A_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-11-21_11-00-26.BMP,0,0,0
9266,3AJ9A_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-11-21_11-00-26.BMP,0,0,0
9267,3AJ9A_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-11-21_11-00-26.BMP,0,0,1
9268,3AJ9A_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-11-21_11-00-26.BMP,0,0,0
9269,3AJ9A_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-11-21_11-00-26.BMP,0,0,1
9270,3AJ9E_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-11-24_06-22-24.BMP,0,0,0
9271,3AJ9E_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-11-24_06-22-24.BMP,0,0,0
9272,3AJ9E_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-11-24_06-22-24.BMP,0,0,0
9273,3AJ9E_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-11-24_06-22-24.BMP,0,0,0
9274,3AJ9E_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-11-24_06-22-24.BMP,0,0,0
9275,3AJ9E_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-11-24_06-22-24.BMP,0,0,1
9276,3AJ9E_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-11-24_06-22-24.BMP,0,0,1
9277,3AJ9E_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-11-24_06-22-24.BMP,0,0,0
9278,3AJ9E_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-11-24_06-22-24.BMP,0,0,0
9279,3AJ9K_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-15_05-41-27.BMP,0,0,0
9280,3AJ9K_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-15_05-41-27.BMP,0,0,0
9281,3AJ9K_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-15_05-41-27.BMP,0,0,0
9282,3AJ9K_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-15_05-41-27.BMP,0,0,1
9283,3AJ9K_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-15_05-41-27.BMP,0,0,0
9284,3AJ9K_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-15_05-41-27.BMP,0,0,0
9285,3AJ9K_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-15_05-41-27.BMP,0,0,0
9286,3AJ9K_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-15_05-41-27.BMP,0,0,1
9287,3AJ9K_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-15_05-41-27.BMP,0,0,1
9288,3AJ9M_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-14_07-14-29.BMP,0,0,1
9289,3AJ9M_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-14_07-14-29.BMP,0,0,0
9290,3AJ9M_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-14_07-14-29.BMP,0,0,0
9291,3AJ9M_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-14_07-14-29.BMP,0,0,1
9292,3AJ9M_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-14_07-14-29.BMP,0,0,0
9293,3AJ9M_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-14_07-14-29.BMP,0,0,0
9294,3AJ9M_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-14_07-14-29.BMP,0,0,0
9295,3AJ9M_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-14_07-14-29.BMP,0,0,0
9296,3AJ9M_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-14_07-14-29.BMP,0,0,0
9297,3AJ9O_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-11-17_00-24-32.BMP,0,0,0
9298,3AJ9O_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-11-17_00-24-32.BMP,0,0,1
9299,3AJ9O_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-11-17_00-24-32.BMP,0,0,0
9300,3AJ9O_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-11-17_00-24-32.BMP,0,0,1
9301,3AJ9O_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-11-17_00-24-32.BMP,0,0,1
