,file name,label,vanti,train \ test,score,vanti label,vanti with pr
14889,I6UU6_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-12-12_07-19-41.BMP,1,1,0,0.9,0,1
14890,1A1AG_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-19_19-31-33.BMP,1,1,1,0.45,0,1
14891,3JOTY_FSGB_VE_MEAS_FIB_{MEASURE}_P012_DX8DY13SDX6SDY25_2020-12-08_01-40-14.BMP,1,1,0,0.67,0,1
14892,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY29_2020-11-06_23-06-48.BMP,1,1,0,0.71,0,1
14893,1A19W_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-19_10-03-10.BMP,1,1,1,0.6,0,1
14894,V926O_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY13_2020-12-06_14-45-28.BMP,1,1,1,0.46,0,1
14895,I6V5S_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-28_05-05-58.BMP,1,1,0,0.81,0,1
14896,1A19W_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX14DY11SDX7SDY20_2020-11-19_07-40-41.BMP,1,1,0,0.74,0,1
14897,S51HM_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-22_19-49-48.BMP,1,1,1,0.92,0,1
14898,2RLNG_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY7_2020-11-26_12-24-56.BMP,1,1,0,0.73,0,1
14899,3JOWI_FSGB_VE_MEAS_FIB_{MEASURE}_P010_DX11DY14SDX6SDY25_2020-12-08_22-22-36.BMP,1,1,1,0.78,0,1
14900,2RLR0_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-27_01-01-42.BMP,1,1,0,0.54,0,1
14901,1A1C6_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-29_09-36-10.BMP,1,1,1,0.51,0,1
14902,I6U96_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-12-10_08-38-49.BMP,1,1,1,0.69,0,1
14903,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX9DY2SDX5SDY31_2020-11-05_05-21-05.BMP,1,1,1,0.77,0,1
14904,6S3TA_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-03_02-11-19.BMP,1,1,1,0.41,0,1
14905,I6V0K_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-12-09_20-49-13.BMP,1,1,1,0.41,0,1
14906,1A1B4_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-23_12-08-08.BMP,1,1,0,0.76,0,1
14907,1P2YS_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY14_2020-11-18_04-01-02.BMP,1,1,1,0.82,0,1
14908,S511Q_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY13_2020-12-24_12-06-45.BMP,1,1,0,0.68,0,1
14909,2RLMU_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-01_05-41-34.BMP,1,1,0,0.54,0,1
14910,2RLOE_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-19_03-16-06.BMP,1,1,0,0.66,0,1
14911,3JOSQ_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX10DY9SDX6SDY25_2020-12-06_15-19-09.BMP,1,1,1,0.46,0,1
14912,2RLMA_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-10_18-33-41.BMP,1,1,0,0.6,0,1
14913,S51HY_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-22_00-54-00.BMP,1,1,0,0.81,0,1
14914,M3RFQ_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-27_10-46-25.BMP,1,1,0,0.84,0,1
14915,6GJBW_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-05_05-10-56.BMP,1,1,0,0.92,0,1
14916,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX11DY2SDX5SDY31_2020-11-05_05-21-05.BMP,1,1,0,0.87,0,1
14917,I6V6C_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-12-12_08-55-24.BMP,1,1,1,0.94,0,1
14918,I6V4S_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-12-20_00-15-20.BMP,1,1,1,0.88,0,1
14919,1A18Y_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-22_05-25-17.BMP,1,1,0,0.94,0,1
14920,8XJG6_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-27_09-23-52.BMP,1,1,0,0.7,0,1
14921,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX9DY2SDX5SDY31_2020-11-06_23-06-48.BMP,1,1,0,0.88,0,1
14922,2RLRK_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-12_22-48-20.BMP,1,1,1,0.42,0,1
14923,S5HPC_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-13_01-25-58.BMP,1,1,0,0.66,0,1
14924,1A1B0_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-22_03-15-44.BMP,1,1,0,0.77,0,1
14925,S51HW_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-12_13-43-45.BMP,1,1,1,0.44,0,1
14926,1A1CG_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-13_09-53-50.BMP,1,1,0,0.53,0,1
14927,2RLLE_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-06_20-47-04.BMP,1,1,0,0.91,0,1
14928,1A1PA_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-11_09-52-30.BMP,1,1,0,0.82,0,1
14929,1A1BM_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-11-23_08-12-49.BMP,1,1,0,0.73,0,1
14930,1A19W_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-18_09-30-14.BMP,1,1,1,0.71,0,1
14931,1A1BM_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-23_08-12-49.BMP,1,1,0,0.56,0,1
14932,2RLKE_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-06_20-26-45.BMP,1,1,0,0.69,0,1
14933,2RLMW_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-25_03-47-20.BMP,1,1,0,0.81,0,1
14934,2RLSG_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-10_02-35-23.BMP,1,1,1,0.91,0,1
14935,3JOTU_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX6DY6SDX6SDY25_2020-12-06_08-45-35.BMP,1,1,0,0.83,0,1
14936,S519I_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-01_07-31-24.BMP,1,1,0,0.87,0,1
14937,2RLKY_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY9_2020-11-26_14-43-55.BMP,1,1,0,0.48,0,1
14938,8XJB8_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-04_20-22-49.BMP,1,1,0,0.58,0,1
14939,2RLWE_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX9DY12SDX2SDY10_2020-11-14_08-15-17.BMP,1,1,0,0.71,0,1
14940,5X6WI_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-02_22-51-14.BMP,1,1,1,0.93,0,1
14941,I6V2O_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-07_11-38-55.BMP,1,1,1,0.93,0,1
14942,2RLVO_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-12-14_22-00-38.BMP,1,1,1,0.49,0,1
14943,2RLIG_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-14_00-04-24.BMP,1,1,1,0.46,0,1
14944,1AHSS_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-23_00-01-52.BMP,1,1,0,0.86,0,1
14945,2RLHU_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-10_18-12-20.BMP,1,1,1,0.86,0,1
14946,I6V4S_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-20_00-15-20.BMP,1,1,1,0.57,0,1
14947,6GJ7K_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-11-16_22-55-05.BMP,1,1,1,0.49,0,1
14948,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY29_2020-11-05_13-33-58.BMP,1,1,0,0.71,0,1
14949,I6UYK_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-12-05_08-44-06.BMP,1,1,0,0.6,0,1
14950,1A1BM_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-23_08-12-49.BMP,1,1,1,0.47,0,1
14951,I6UZC_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-19_10-10-46.BMP,1,1,0,0.74,0,1
14952,I6V20_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY9_2020-12-15_07-59-09.BMP,1,1,1,0.93,0,1
14953,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P013_DX13DY14SDX5SDY30_2020-11-06_23-06-48.BMP,1,1,0,0.86,0,1
14954,1A1A6_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-18_19-09-34.BMP,1,1,1,0.89,0,1
14955,U8MBK_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-04_19-13-39.BMP,1,1,0,0.88,0,1
14956,I6UZC_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-19_10-10-46.BMP,1,1,0,0.6,0,1
14957,I6UYQ_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-12-09_20-50-59.BMP,1,1,0,0.79,0,1
14958,3JOUM_FSGB_VE_MEAS_FIB_{MEASURE}_P011_DX11DY5SDX6SDY25_2020-11-28_01-05-03.BMP,1,1,0,0.73,0,1
14959,U8MEG_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-18_15-09-49.BMP,1,1,0,0.84,0,1
14960,I6V3Q_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-29_15-00-34.BMP,1,1,0,0.55,0,1
14961,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P010_DX13DY3SDX5SDY29_2020-11-05_13-33-58.BMP,1,1,1,0.44,0,1
14962,1A1C6_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-29_09-36-10.BMP,1,1,0,0.86,0,1
14963,S51HO_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-27_21-17-25.BMP,1,1,0,0.93,0,1
14964,2RLKY_FSGB_VE_MEAS_FIB_{MEASURE}_P020_DX16DY12SDX9SDY10_2020-12-02_19-58-59.BMP,1,1,1,0.93,0,1
14965,2RLFM_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-17_01-26-42.BMP,1,1,0,0.92,0,1
14966,2RLS4_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-13_12-38-58.BMP,1,1,0,0.66,0,1
14967,5X6WI_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-02_22-51-14.BMP,1,1,1,0.93,0,1
14968,V91MS_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-18_15-50-45.BMP,1,1,1,0.62,0,1
14969,1A1AG_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-19_19-31-33.BMP,1,1,1,0.44,0,1
14970,1A1PA_FSGB_VE_MEAS_FIB_{MEASURE}_P011_DX10DY3SDX7SDY17_2020-12-11_10-59-37.BMP,1,1,0,0.83,0,1
14971,I6UZS_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-12-07_13-54-11.BMP,1,1,1,0.6,0,1
14972,S519I_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY14_2020-12-02_00-41-25.BMP,1,1,0,0.9,0,1
14973,U8M0O_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-13_03-48-31.BMP,1,1,0,0.65,0,1
14974,I6V40_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-12-21_20-41-57.BMP,1,1,0,0.75,0,1
14975,2RLNU_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX16DY6SDX2SDY10_2020-11-08_13-08-52.BMP,1,1,1,0.93,0,1
14976,S519I_FSGB_VE_MEAS_FIB_{MEASURE}_P010_DX10DY3SDX5SDY18_2020-12-01_19-36-45.BMP,1,1,0,0.48,0,1
14977,1P38S_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-23_02-52-55.BMP,1,1,0,0.91,0,1
14978,1A19W_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX10DY14SDX7SDY17_2020-11-18_13-23-35.BMP,1,1,1,0.5,0,1
14979,2RLKY_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX12DY5SDX9SDY10_2020-12-02_19-58-59.BMP,1,1,1,0.8,0,1
14980,3AIWY_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-11-09_05-14-21.BMP,1,1,1,0.62,0,1
14981,1A196_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-26_22-52-17.BMP,1,1,1,0.9,0,1
14982,V9HKC_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY17_2020-12-04_00-16-06.BMP,1,1,0,0.84,0,1
14983,I6V4I_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-11-30_19-32-02.BMP,1,1,0,0.76,0,1
14984,2RL5O_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX14DY13SDX2SDY10_2020-12-10_09-53-10.BMP,1,1,0,0.4,0,1
14985,U8MES_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-14_16-49-41.BMP,1,1,0,0.65,0,1
14986,1A1RY_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-21_20-35-37.BMP,1,1,0,0.93,0,1
14987,S51HQ_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-22_06-54-41.BMP,1,1,0,0.93,0,1
14988,I6UMW_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-15_01-48-50.BMP,1,1,0,0.53,0,1
14989,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY29_2020-11-06_23-06-48.BMP,1,1,1,0.86,0,1
14990,I6UC8_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-13_04-29-15.BMP,1,1,0,0.55,0,1
14991,M3REI_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-27_15-17-15.BMP,1,1,0,0.64,0,1
14992,I6V60_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-09_21-47-29.BMP,1,1,0,0.71,0,1
14993,1A1PS_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-22_13-17-25.BMP,1,1,0,0.41,0,1
14994,2RLVC_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY9_2020-12-04_08-42-57.BMP,1,1,1,0.74,0,1
14995,L5JEY_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-14_21-01-36.BMP,1,1,0,0.92,0,1
14996,3AIWY_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-11-09_05-14-21.BMP,1,1,0,0.61,0,1
14997,S512A_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-07_11-50-17.BMP,1,1,1,0.87,0,1
14998,1A1PA_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-11_09-52-30.BMP,1,1,1,0.79,0,1
14999,1AHT8_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-23_12-32-43.BMP,1,1,0,0.41,0,1
15000,I6UPQ_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-15_02-33-46.BMP,1,1,0,0.81,0,1
15001,I6V1S_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-04_03-04-58.BMP,1,1,0,0.48,0,1
15002,Q8QMA_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-11-16_19-03-08.BMP,1,1,1,0.66,0,1
15003,3JOTU_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY11SDX6SDY24_2020-12-06_12-20-57.BMP,1,1,0,0.8,0,1
15004,3JOSC_FSGB_VE_MEAS_FIB_{MEASURE}_P010_DX11DY14SDX6SDY25_2020-11-26_17-21-04.BMP,1,1,0,0.89,0,1
15005,3AJ5W_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-27_16-39-57.BMP,1,1,0,0.46,0,1
15006,S50ZQ_FSGB_VE_MEAS_FIB_{MEASURE}_P011_DX6DY11SDX7SDY16_2020-12-11_14-12-03.BMP,1,1,0,0.71,0,1
15007,2RKHW_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-01_05-00-09.BMP,1,1,0,0.72,0,1
15008,2RLQ0_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-01_13-04-42.BMP,1,1,0,0.46,0,1
15009,2RLXS_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-23_17-53-11.BMP,1,1,1,0.65,0,1
15010,L5M1M_FSGB_VE_MEAS_FIB_{MEASURE}_P010_DX10DY3SDX7SDY17_2020-12-30_14-24-23.BMP,1,1,0,0.91,0,1
15011,I6V12_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-30_20-23-27.BMP,1,1,0,0.66,0,1
15012,3JOM4_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX14DY6SDX6SDY25_2020-11-30_16-29-21.BMP,1,1,1,0.41,0,1
15013,I6V0G_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-12-09_11-03-00.BMP,1,1,1,0.71,0,1
15014,2RLSO_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-23_18-23-18.BMP,1,1,1,0.67,0,1
15015,1A1PS_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-22_13-17-25.BMP,1,1,0,0.86,0,1
15016,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY29_2020-11-06_23-06-48.BMP,1,1,0,0.78,0,1
15017,V928Y_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-17_12-36-38.BMP,1,1,0,0.72,0,1
15018,I6UWM_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-08_20-17-23.BMP,1,1,0,0.65,0,1
15019,M3RF4_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-29_16-34-28.BMP,1,1,1,0.68,0,1
15020,8XJN2_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-12-12_12-58-44.BMP,1,1,0,0.64,0,1
15021,2RLKG_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-08_13-11-20.BMP,1,1,0,0.86,0,1
15022,S515S_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-27_16-47-05.BMP,1,1,0,0.41,0,1
15023,S515E_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-27_21-17-25.BMP,1,1,1,0.63,0,1
15024,6GJ16_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-11-17_04-48-32.BMP,1,1,1,0.45,0,1
15025,S50ZU_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-11-22_07-39-13.BMP,1,1,0,0.65,0,1
15026,2RLNY_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-23_23-22-21.BMP,1,1,0,0.67,0,1
15027,I6UQO_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY10_2020-11-15_04-59-39.BMP,1,1,0,0.8,0,1
15028,I6UZA_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY6SDX2SDY9_2020-11-25_15-39-00.BMP,1,1,0,0.52,0,1
15029,8XJLU_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-27_11-49-31.BMP,1,1,0,0.92,0,1
15030,S519A_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-18_09-28-01.BMP,1,1,0,0.66,0,1
15031,I6UW4_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-14_02-35-52.BMP,1,1,0,0.46,0,1
15032,1A1AG_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY9SDX7SDY16_2020-12-20_00-18-48.BMP,1,1,0,0.91,0,1
15033,1A1QY_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY16_2020-12-24_09-20-06.BMP,1,1,1,0.72,0,1
15034,3JOB4_FSGB_VE_MEAS_FIB_{MEASURE}_P012_DX8DY13SDX6SDY25_2020-12-06_10-54-41.BMP,1,1,0,0.48,0,1
15035,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX7DY14SDX5SDY27_2020-11-06_07-36-09.BMP,1,1,0,0.91,0,1
15036,8XJCY_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-26_20-42-48.BMP,1,1,0,0.41,0,1
15037,J7VGA_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-11-20_15-09-37.BMP,1,1,0,0.62,0,1
15038,2RLHO_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-11_21-06-01.BMP,1,1,1,0.72,0,1
15039,Q8QMA_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-11-16_19-03-08.BMP,1,1,0,0.64,0,1
15040,1A19W_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX3DY9SDX7SDY17_2020-11-18_13-23-35.BMP,1,1,0,0.79,0,1
15041,M3REW_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-28_04-47-00.BMP,1,1,0,0.76,0,1
15042,I6V38_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-24_01-11-24.BMP,1,1,1,0.93,0,1
15043,S51HM_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-22_19-49-48.BMP,1,1,0,0.94,0,1
15044,3JNQK_FSGB_VE_MEAS_FIB_{MEASURE}_P011_DX11DY5SDX6SDY25_2020-12-03_03-23-52.BMP,1,1,1,0.57,0,1
15045,1A19W_FSGB_VE_MEAS_FIB_{MEASURE}_P010_DX17DY9SDX7SDY17_2020-11-18_13-23-35.BMP,1,1,0,0.91,0,1
15046,S51HO_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-27_21-17-25.BMP,1,1,1,0.68,0,1
15047,2RLNC_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-08_05-35-06.BMP,1,1,0,0.8,0,1
15048,2RLV0_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-11-28_01-55-18.BMP,1,1,0,0.81,0,1
15049,2RLVQ_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY4SDX2SDY10_2020-12-08_09-25-27.BMP,1,1,0,0.61,0,1
15050,1A196_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-26_20-06-22.BMP,1,1,0,0.74,0,1
15051,I6UTE_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-09_07-04-22.BMP,1,1,0,0.9,0,1
15052,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY29_2020-11-06_23-06-48.BMP,1,1,1,0.93,0,1
15053,I6V4I_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX4DY11SDX2SDY10_2020-11-30_19-32-02.BMP,1,1,1,0.52,0,1
15054,1A196_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-28_06-42-14.BMP,1,1,1,0.48,0,1
15055,5X6UQ_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY29_2020-11-05_13-33-58.BMP,1,1,0,0.83,0,1
15056,M3RF4_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-29_16-34-28.BMP,1,1,0,0.86,0,1
