file name,label,vanti,train \ test,score,vanti label,vanti with pr
3AIZW_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-11-20_21-11-15.BMP,0,0,1,0.77,1,0
3AIZW_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-11-20_21-11-15.BMP,0,0,1,0.44,2,0
3AIZW_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-11-20_21-11-15.BMP,0,0,0,0.85,2,0
3AIZW_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-11-20_21-11-15.BMP,0,0,1,0.67,2,0
3AIZW_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-11-20_21-11-15.BMP,0,0,0,0.57,2,0
3AIZY_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-11-20_16-45-55.BMP,0,0,1,0.68,2,0
3AIZY_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-11-20_16-45-55.BMP,0,0,0,0.52,2,0
3AIZY_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-11-20_16-45-55.BMP,0,0,0,0.74,1,0
3AIZY_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-11-20_16-45-55.BMP,0,0,1,0.49,2,0
3AJ00_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-11-17_05-00-58.BMP,0,0,0,0.65,1,0
3AJ00_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-11-17_05-00-58.BMP,0,0,0,0.87,2,0
3AJ00_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-11-17_05-00-58.BMP,0,0,0,0.58,2,0
3AJ00_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-11-17_05-00-58.BMP,0,0,0,0.53,2,0
3AJ00_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-11-17_05-00-58.BMP,0,0,0,0.86,1,0
3AJ00_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-11-17_05-00-58.BMP,0,0,0,0.76,2,0
3AJ00_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-11-17_05-00-58.BMP,0,0,0,0.60,1,0
3AJ00_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-11-17_05-00-58.BMP,0,0,0,0.51,2,0
3AJ00_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-11-17_05-00-58.BMP,0,0,0,0.86,2,0
3AJ0C_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-11-08_03-21-58.BMP,0,0,0,0.63,2,0
3AJ0C_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-11-08_03-21-58.BMP,0,0,0,0.73,2,0
3AJ0C_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-11-08_03-21-58.BMP,0,0,0,0.86,2,0
3AJ0C_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-11-08_03-21-58.BMP,0,0,0,0.42,2,0
3AJ0C_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-11-08_03-21-58.BMP,0,0,0,0.65,1,0
3AJ0C_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-11-08_03-21-58.BMP,0,0,0,0.65,1,0
3AJ0E_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-11-21_03-58-36.BMP,0,0,1,0.89,2,0
3AJ0E_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-11-21_03-58-36.BMP,0,0,0,0.71,2,0
3AJ0E_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-11-21_03-58-36.BMP,0,0,0,0.64,2,0
3AJ0E_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-11-21_03-58-36.BMP,0,0,0,0.88,2,0
3AJ0E_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-11-21_03-58-36.BMP,0,0,1,0.63,1,0
3AJ0E_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-11-21_03-58-36.BMP,0,0,0,0.40,2,0
3AJ0E_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-11-21_03-58-36.BMP,0,0,0,0.63,1,0
3AJ0E_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-11-21_03-58-36.BMP,0,0,1,0.64,2,0
3AJ0E_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-11-21_03-58-36.BMP,0,0,0,0.64,2,0
3AJ0I_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-11-17_09-31-53.BMP,0,0,0,0.58,1,0
3AJ0I_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-11-17_09-31-53.BMP,0,0,0,0.84,2,0
3AJ0I_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-11-17_09-31-53.BMP,0,0,1,0.81,1,0
3AJ0I_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-11-17_09-31-53.BMP,0,0,0,0.70,2,0
3AJ0I_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-11-17_09-31-53.BMP,0,0,0,0.49,1,0
3AJ0I_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-11-17_09-31-53.BMP,0,0,1,0.74,1,0
3AJ0I_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-11-17_09-31-53.BMP,0,0,0,0.44,1,0
3AJ0I_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-11-17_09-31-53.BMP,0,0,0,0.93,2,0
3AJ0I_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-11-17_09-31-53.BMP,0,0,0,0.42,2,0
3AJ0M_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-11_20-43-37.BMP,0,0,0,0.79,2,0
3AJ0M_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-11_20-43-37.BMP,0,0,1,0.50,2,0
3AJ0M_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-11_20-43-37.BMP,0,0,0,0.94,1,0
3AJ0M_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-11_20-43-37.BMP,0,0,1,0.45,2,0
3AJ0M_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-11_20-43-37.BMP,0,0,0,0.66,2,0
3AJ0M_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-11_20-43-37.BMP,0,0,0,0.70,2,0
3AJ0M_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-11_20-43-37.BMP,0,0,1,0.87,2,0
3AJ0M_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-11_20-43-37.BMP,0,0,0,0.89,2,0
3AJ0M_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-11_20-43-37.BMP,0,0,1,0.94,1,0
3AJ0O_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-11-24_00-47-53.BMP,0,0,0,0.40,2,0
3AJ0O_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-11-24_00-47-53.BMP,0,0,0,0.82,1,0
3AJ0O_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-11-24_00-47-53.BMP,0,0,0,0.74,2,0
3AJ0O_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-11-24_00-47-53.BMP,0,0,0,0.80,2,0
3AJ0O_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-11-24_00-47-53.BMP,0,0,1,0.42,2,0
3AJ0O_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-11-24_00-47-53.BMP,0,0,0,0.94,2,0
3AJ0O_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-11-24_00-47-53.BMP,0,0,0,0.83,2,0
3AJ0O_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-11-24_00-47-53.BMP,0,0,0,0.55,2,0
J7VR0_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-27_23-46-59.BMP,0,0,1,0.64,2,0
J7VR0_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-27_23-46-59.BMP,0,0,0,0.84,2,0
J7VR0_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-27_23-46-59.BMP,0,0,1,0.51,1,0
J7VR0_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-27_23-46-59.BMP,0,0,1,0.91,2,0
J7VR0_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-27_23-46-59.BMP,0,0,1,0.48,2,0
L5IZC_FSGB_VE_MEAS_FIB_{MEASURE_Y}_P010_DX10DY15SDX7SDY18_2020-12-10_03-06-22.BMP,0,0,0,0.61,2,0
L5IZC_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-10_03-06-22.BMP,0,0,0,0.86,1,0
L5IZC_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-10_03-06-22.BMP,0,0,0,0.75,2,0
L5IZC_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-10_03-06-22.BMP,0,0,0,0.68,1,0
L5IZC_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-10_03-06-22.BMP,0,0,0,0.70,1,0
L5IZC_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-10_03-06-22.BMP,0,0,0,0.89,2,0
L5IZC_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-10_03-06-22.BMP,0,0,0,0.62,2,0
L5IZC_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-10_03-06-22.BMP,0,0,1,0.77,2,0
L5IZC_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-10_03-06-22.BMP,0,0,0,0.55,1,0
L5JEY_FSGB_VE_MEAS_FIB_{MEASURE_Y}_P010_DX10DY15SDX7SDY18_2020-12-14_21-01-36.BMP,0,0,0,0.85,2,0
L5JEY_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-14_21-01-36.BMP,0,0,1,0.46,2,0
L5JEY_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-14_21-01-36.BMP,0,0,0,0.74,2,0
L5JEY_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-14_21-01-36.BMP,0,0,0,0.46,2,0
L5L1Q_FSGB_VE_MEAS_FIB_{MEASURE_Y}_P010_DX10DY15SDX7SDY18_2020-12-27_23-06-13.BMP,0,0,0,0.60,2,0
L5L1Q_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-27_23-06-13.BMP,0,0,0,0.42,1,0
L5L1Q_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-27_23-06-13.BMP,0,0,0,0.62,1,0
L5L1Q_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-27_23-06-13.BMP,0,0,1,0.63,1,0
L5L1Q_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-27_23-06-13.BMP,0,0,0,0.75,1,0
L5L1Q_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-27_23-06-13.BMP,0,0,0,0.54,2,0
L5L1Q_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-27_23-06-13.BMP,0,0,0,0.67,1,0
L5L1Q_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-27_23-06-13.BMP,0,0,1,0.64,2,0
L5L1Q_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-27_23-06-13.BMP,0,0,0,0.84,1,0
L5L1Q_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-27_23-06-13.BMP,0,0,0,0.65,1,0
L5LGE_FSGB_VE_MEAS_FIB_{MEASURE_Y}_P010_DX10DY15SDX7SDY18_2020-12-14_01-34-39.BMP,0,0,1,0.57,1,0
L5LGE_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-14_01-34-39.BMP,0,0,0,0.45,1,0
L5LGE_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-14_01-34-39.BMP,0,0,1,0.48,2,0
L5LGE_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-14_01-34-39.BMP,0,0,0,0.73,1,0
L5LGE_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-14_01-34-39.BMP,0,0,0,0.63,2,0
L5LGE_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-14_01-34-39.BMP,0,0,0,0.74,2,0
L5LGE_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-14_01-34-39.BMP,0,0,0,0.66,1,0
L5LGE_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-14_01-34-39.BMP,0,0,0,0.42,1,0
L5LGE_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-14_01-34-39.BMP,0,0,1,0.43,1,0
L5LGE_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-14_01-34-39.BMP,0,0,0,0.73,2,0
L5LGY_FSGB_VE_MEAS_FIB_{MEASURE_Y}_P010_DX10DY15SDX7SDY18_2020-12-01_20-13-07.BMP,0,0,0,0.45,2,0
L5LGY_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-01_20-13-07.BMP,0,0,0,0.81,2,0
L5LGY_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-01_20-13-07.BMP,0,0,1,0.73,1,0
L5LGY_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-01_20-13-07.BMP,0,0,1,0.69,2,0
L5LGY_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-01_20-13-07.BMP,0,0,0,0.73,2,0
L5LGY_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-01_20-13-07.BMP,0,0,1,0.66,2,0
L5LGY_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-01_20-13-07.BMP,0,0,0,0.70,2,0
L5LGY_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-01_20-13-07.BMP,0,0,0,0.71,2,0
L5LGY_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-01_20-13-07.BMP,0,0,1,0.82,2,0
L5LGY_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-01_20-13-07.BMP,0,0,1,0.58,2,0
L5LHA_FSGB_VE_MEAS_FIB_{MEASURE_Y}_P010_DX10DY15SDX7SDY18_2020-12-11_05-07-40.BMP,0,0,0,0.76,1,0
L5LHA_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-11_05-07-40.BMP,0,0,1,0.46,1,0
L5LHA_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-11_05-07-40.BMP,0,0,0,0.56,2,0
L5LHA_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-11_05-07-40.BMP,0,0,0,0.51,2,0
L5LHA_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-11_05-07-40.BMP,0,0,1,0.67,1,0
L5LHA_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-11_05-07-40.BMP,0,0,1,0.82,2,0
L5LHA_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-11_05-07-40.BMP,0,0,0,0.88,2,0
L5LHA_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-11_05-07-40.BMP,0,0,1,0.47,1,0
L5LHE_FSGB_VE_MEAS_FIB_{MEASURE_Y}_P010_DX10DY15SDX7SDY18_2020-12-16_21-45-34.BMP,0,0,0,0.43,2,0
L5LHE_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-16_21-45-34.BMP,0,0,1,0.57,2,0
L5LHE_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-16_21-45-34.BMP,0,0,0,0.56,2,0
L5LHE_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-16_21-45-34.BMP,0,0,0,0.48,2,0
L5LHE_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-16_21-45-34.BMP,0,0,0,0.77,2,0
L5LHE_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-16_21-45-34.BMP,0,0,1,0.50,2,0
L5LHE_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-16_21-45-34.BMP,0,0,0,0.66,2,0
L5LHE_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-16_21-45-34.BMP,0,0,0,0.49,1,0
L5LHE_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-16_21-45-34.BMP,0,0,0,0.79,2,0
L5LHE_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-16_21-45-34.BMP,0,0,0,0.51,1,0
L5LIA_FSGB_VE_MEAS_FIB_{MEASURE_Y}_P010_DX10DY15SDX7SDY18_2020-11-19_10-48-22.BMP,0,0,0,0.69,1,0
L5LIA_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-11-19_10-48-22.BMP,0,0,0,0.88,1,0
L5LIA_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-11-19_10-48-22.BMP,0,0,0,0.68,2,0
L5LIA_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-11-19_10-48-22.BMP,0,0,0,0.66,2,0
L5LIA_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-11-19_10-48-22.BMP,0,0,0,0.48,1,0
L5LIA_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-11-19_10-48-22.BMP,0,0,0,0.68,2,0
L5LIA_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-11-19_10-48-22.BMP,0,0,0,0.42,1,0
L5LIA_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-11-19_10-48-22.BMP,0,0,0,0.88,2,0
L5LIA_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-11-19_10-48-22.BMP,0,0,0,0.62,2,0
L5LIA_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-11-19_10-48-22.BMP,0,0,0,0.72,1,0
L5LIE_FSGB_VE_MEAS_FIB_{MEASURE_Y}_P010_DX10DY15SDX7SDY18_2020-12-27_22-30-29.BMP,0,0,1,0.57,1,0
L5LIE_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-27_22-30-29.BMP,0,0,0,0.48,2,0
L5LIE_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-27_22-30-29.BMP,0,0,0,0.85,2,0
L5LIE_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-27_22-30-29.BMP,0,0,1,0.41,2,0
L5LIE_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-27_22-30-29.BMP,0,0,0,0.65,2,0
L5LIE_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-27_22-30-29.BMP,0,0,1,0.65,2,0
L5LIE_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-27_22-30-29.BMP,0,0,0,0.93,2,0
L5LIK_FSGB_VE_MEAS_FIB_{MEASURE_Y}_P010_DX10DY15SDX7SDY18_2020-12-12_14-34-48.BMP,0,0,1,0.89,2,0
L5LIK_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-12_14-34-48.BMP,0,0,1,0.47,2,0
L5LIK_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-12_14-34-48.BMP,0,0,0,0.88,2,0
L5LIK_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-12_14-34-48.BMP,0,0,1,0.72,2,0
L5LIK_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-12_14-34-48.BMP,0,0,0,0.58,2,0
L5LIK_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-12_14-34-48.BMP,0,0,0,0.83,1,0
L5LIK_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-12_14-34-48.BMP,0,0,0,0.83,2,0
L5LIK_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-12_14-34-48.BMP,0,0,1,0.86,1,0
L5LIK_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-12_14-34-48.BMP,0,0,0,0.57,2,0
L5LIK_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-12_14-34-48.BMP,0,0,0,0.48,2,0
L5LIM_FSGB_VE_MEAS_FIB_{MEASURE_Y}_P010_DX10DY15SDX7SDY18_2020-12-10_00-10-54.BMP,0,0,0,0.49,2,0
L5LIM_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-10_00-10-54.BMP,0,0,0,0.85,1,0
L5LIM_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-10_00-10-54.BMP,0,0,0,0.89,2,0
L5LIM_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-10_00-10-54.BMP,0,0,1,0.55,2,0
L5LIM_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-10_00-10-54.BMP,0,0,0,0.87,1,0
L5LIM_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX3DY9SDX7SDY18_2020-12-10_00-10-54.BMP,0,0,0,0.84,2,0
L5LIM_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-10_00-10-54.BMP,0,0,0,0.79,2,0
L5LIM_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-10_00-10-54.BMP,0,0,0,0.42,2,0
L5LIM_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-10_00-10-54.BMP,0,0,0,0.42,1,0
L5LIM_FSGB_VE_MEAS_FIB_{MEASURE}_P009_DX10DY3SDX7SDY18_2020-12-10_00-10-54.BMP,0,0,1,0.55,2,0
L5LIS_FSGB_VE_MEAS_FIB_{MEASURE_Y}_P010_DX10DY15SDX7SDY18_2020-12-11_07-37-30.BMP,0,0,0,0.84,1,0
L5LIS_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-11_07-37-30.BMP,0,0,0,0.44,1,0
L5LIS_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX10DY14SDX7SDY18_2020-12-11_07-37-30.BMP,0,0,0,0.61,2,0
L5LIS_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX6DY11SDX7SDY18_2020-12-11_07-37-30.BMP,0,0,1,0.63,2,0
L5LIS_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX14DY11SDX7SDY18_2020-12-11_07-37-30.BMP,0,0,0,0.59,1,0
L5LIS_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY9SDX7SDY18_2020-12-11_07-37-30.BMP,0,0,0,0.80,1,0
L5LIS_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX6DY6SDX7SDY18_2020-12-11_07-37-30.BMP,0,0,1,0.53,2,0
L5LIS_FSGB_VE_MEAS_FIB_{MEASURE}_P008_DX14DY6SDX7SDY18_2020-12-11_07-37-30.BMP,0,0,0,0.83,2,0
L5LKQ_FSGB_VE_MEAS_FIB_{MEASURE_Y}_P010_DX10DY15SDX7SDY18_2020-12-29_23-24-24.BMP,0,0,0,0.74,2,0
L5LKQ_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX10DY9SDX7SDY18_2020-12-29_23-24-24.BMP,0,0,1,0.69,2,0
