file name,label,vanti,train \ test,score,vanti with context data
3AJ8Y_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-11-03_04-15-41.BMP,0,0,0,0.74,0
3AJ8Y_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-02_13-09-04.BMP,0,0,1,0.54,0
3AJ8Y_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-11-03_04-15-41.BMP,0,0,1,0.40,0
3AJ8Y_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-02_13-09-04.BMP,0,0,0,0.64,0
3AJ8Y_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-11-03_04-15-41.BMP,0,0,0,0.91,0
3AJ8Y_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-02_13-09-04.BMP,0,0,0,0.74,0
3AJ9E_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-03_07-16-25.BMP,0,0,0,0.92,0
3AJ9E_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-03_07-16-25.BMP,0,0,1,0.68,0
3AJ9E_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-03_07-16-25.BMP,0,0,0,0.84,0
3AJ9E_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-03_07-16-25.BMP,0,0,1,0.68,0
3AJ9E_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-03_07-16-25.BMP,0,0,1,0.91,0
3AJ9K_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-16_05-00-59.BMP,0,0,0,0.83,0
3AJ9K_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-16_05-00-59.BMP,0,0,0,0.79,0
3AJ9K_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-16_05-00-59.BMP,0,0,0,0.55,0
3AJ9K_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-16_05-00-59.BMP,0,0,0,0.49,0
3AJ9K_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-16_05-00-59.BMP,0,0,0,0.89,0
3AJ9K_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-16_05-00-59.BMP,0,0,0,0.63,0
3AJ9M_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY28_2020-11-16_04-27-02.BMP,0,0,0,0.45,0
3AJ9M_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-11-16_00-16-56.BMP,0,0,0,0.48,0
3AJ9M_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-15_20-38-24.BMP,0,0,0,0.40,0
3AJ9M_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY28_2020-11-16_04-27-02.BMP,0,0,1,0.82,0
3AJ9M_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-11-16_00-16-56.BMP,0,0,1,0.48,0
3AJ9M_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-15_20-38-24.BMP,0,0,0,0.59,0
3AJ9M_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY28_2020-11-16_04-27-02.BMP,0,0,1,0.88,0
3AJ9M_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY29_2020-11-16_00-16-56.BMP,0,0,0,0.94,0
3AJ9M_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-15_20-38-24.BMP,0,0,0,0.47,0
3AJ9M_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY28_2020-11-16_04-27-02.BMP,0,0,1,0.89,0
3AJ9M_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-11-16_00-16-56.BMP,0,0,1,0.53,0
3AJ9M_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-15_20-38-24.BMP,0,0,1,0.53,0
3AJ9M_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY28_2020-11-16_04-27-02.BMP,0,0,0,0.84,0
3AJ9M_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-11-16_00-16-56.BMP,0,0,0,0.91,0
3AJ9M_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-15_20-38-24.BMP,0,0,1,0.43,0
3AJ9M_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY28_2020-11-16_04-27-02.BMP,0,0,0,0.48,0
3AJ9M_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-11-16_00-16-56.BMP,0,0,1,0.69,0
3AJ9M_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-15_20-38-24.BMP,0,0,1,0.81,0
3AJ9U_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-23_17-38-57.BMP,0,0,0,0.90,0
3AJ9U_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-12-24_07-34-55.BMP,0,0,0,0.45,0
3AJ9U_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY29_2020-12-24_07-34-55.BMP,0,0,1,0.44,0
3AJ9U_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-23_17-38-57.BMP,0,0,0,0.94,0
3AJ9U_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-23_17-38-57.BMP,0,0,0,0.77,0
3AJ9U_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-12-24_07-34-55.BMP,0,0,0,0.64,0
3AJ9U_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-23_17-38-57.BMP,0,0,1,0.77,0
3AJ9U_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-12-24_07-34-55.BMP,0,0,0,0.40,0
6S3O4_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY27_2020-11-01_21-55-16.BMP,0,0,0,0.86,0
6S3O4_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY28_2020-11-01_01-50-14.BMP,0,0,1,0.51,0
6S3O4_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY27_2020-11-01_21-55-16.BMP,0,0,0,0.73,0
6S3O4_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY28_2020-11-01_01-50-14.BMP,0,0,0,0.83,0
6S3O4_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY27_2020-11-01_21-55-16.BMP,0,0,0,0.83,0
6S3O4_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY28_2020-11-01_01-50-14.BMP,0,0,0,0.44,0
6S3O4_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY27_2020-11-01_21-55-16.BMP,0,0,1,0.74,0
6S3O4_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY28_2020-11-01_01-50-14.BMP,0,0,0,0.73,0
6S3O4_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY27_2020-11-01_21-55-16.BMP,0,0,1,0.66,0
6S3O4_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY28_2020-11-01_01-50-14.BMP,0,0,1,0.45,0
A70NA_WP2_CM_MEAS_FIB_{MEASURE}_P008_DX11DY11SDX4SDY28_2020-12-07_07-51-35.BMP,0,0,0,0.82,0
A70NA_WP2_CM_MEAS_FIB_{MEASURE}_P009_DX3DY12SDX4SDY28_2020-12-07_07-51-35.BMP,0,0,1,0.54,0
A70OG_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY28_2020-12-01_06-00-21.BMP,0,0,0,0.46,0
A70OG_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-30_12-18-05.BMP,0,0,1,0.80,0
A70OG_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY28_2020-12-01_06-00-21.BMP,0,0,1,0.94,0
A70OG_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-30_12-18-05.BMP,0,0,0,0.42,0
A70OG_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY28_2020-12-01_06-00-21.BMP,0,0,0,0.64,0
A70OG_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-11-30_12-18-05.BMP,0,0,0,0.85,0
A70OG_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY28_2020-12-01_06-00-21.BMP,0,0,0,0.84,0
A70OG_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-30_12-18-05.BMP,0,0,0,0.59,0
A70OG_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY28_2020-12-01_06-00-21.BMP,0,0,1,0.46,0
A70OG_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-30_12-18-05.BMP,0,0,0,0.65,0
A70OU_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY28_2020-12-30_20-01-52.BMP,0,0,0,0.67,0
A70OU_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY28_2020-12-30_20-01-52.BMP,0,0,1,0.76,0
A70OU_WP2_CM_MEAS_FIB_{MEASURE}_P009_DX3DY12SDX4SDY28_2020-12-30_20-01-52.BMP,0,0,0,0.66,0
A70P0_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-12-09_06-37-01.BMP,0,0,0,0.58,0
A70PE_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-15_15-12-05.BMP,0,0,0,0.71,0
A70PE_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-15_15-12-05.BMP,0,0,0,0.61,0
A70PE_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-12-15_15-12-05.BMP,0,0,0,0.89,0
A70PE_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-15_15-12-05.BMP,0,0,0,0.77,0
A70PE_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-15_15-12-05.BMP,0,0,1,0.45,0
A70PE_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-15_15-12-05.BMP,0,0,0,0.88,0
A70PQ_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-12-02_02-02-18.BMP,0,0,1,0.54,0
A70PQ_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-01_12-34-41.BMP,0,0,0,0.83,0
A70PQ_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-12-02_02-02-18.BMP,0,0,0,0.65,0
A70PQ_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-01_12-34-41.BMP,0,0,0,0.62,0
A70PQ_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY29_2020-12-02_02-02-18.BMP,0,0,0,0.56,0
A70PQ_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-12-02_02-02-18.BMP,0,0,0,0.52,0
A70PQ_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-12-02_02-02-18.BMP,0,0,0,0.75,0
A70PQ_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-01_12-34-41.BMP,0,0,0,0.92,0
A70PQ_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-12-02_02-02-18.BMP,0,0,0,0.92,0
A70PQ_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-01_12-34-41.BMP,0,0,1,0.80,0
A70QY_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-21_14-57-37.BMP,0,0,0,0.89,0
A70QY_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-21_14-57-37.BMP,0,0,0,0.55,0
A70RC_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-22_10-23-52.BMP,0,0,0,0.86,0
A70RC_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-22_10-23-52.BMP,0,0,1,0.60,0
A70RC_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-12-22_10-23-52.BMP,0,0,0,0.66,0
A70RC_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-22_10-23-52.BMP,0,0,1,0.67,0
A70RC_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-22_10-23-52.BMP,0,0,0,0.73,0
A70RC_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-22_10-23-52.BMP,0,0,0,0.43,0
A70RO_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-26_21-37-47.BMP,0,0,0,0.40,0
A70RO_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-26_21-37-47.BMP,0,0,0,0.94,0
A70RO_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-12-26_21-37-47.BMP,0,0,1,0.82,0
A70RO_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-26_21-37-47.BMP,0,0,0,0.44,0
A70RO_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-26_21-37-47.BMP,0,0,1,0.54,0
A70RO_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-26_21-37-47.BMP,0,0,1,0.75,0
A70RU_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY28_2020-12-07_08-22-47.BMP,0,0,0,0.46,0
A70RU_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-12-05_02-40-19.BMP,0,0,0,0.77,0
A70RU_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-04_07-11-34.BMP,0,0,0,0.86,0
A70RU_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY28_2020-12-07_08-22-47.BMP,0,0,0,0.74,0
A70RU_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-12-05_02-40-19.BMP,0,0,0,0.40,0
A70RU_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-04_07-11-34.BMP,0,0,0,0.50,0
H50Q0_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-11-05_09-54-17.BMP,0,0,1,0.80,0
H50Q0_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-05_03-57-21.BMP,0,0,1,0.42,0
H50Q0_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-11-05_09-54-17.BMP,0,0,1,0.47,0
H50Q0_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-05_03-57-21.BMP,0,0,0,0.52,0
H50Q0_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY29_2020-11-05_09-54-17.BMP,0,0,0,0.85,0
H50Q0_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-11-05_03-57-21.BMP,0,0,1,0.70,0
H50Q0_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-11-05_09-54-17.BMP,0,0,1,0.55,0
H50Q0_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-05_03-57-21.BMP,0,0,0,0.81,0
H50Q0_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-11-05_09-54-17.BMP,0,0,0,0.92,0
H50Q0_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-05_03-57-21.BMP,0,0,0,0.58,0
H50Q0_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-11-05_09-54-17.BMP,0,0,0,0.70,0
H50Q0_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-05_03-57-21.BMP,0,0,0,0.56,0
H50ZI_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-01_11-29-31.BMP,0,0,1,0.85,0
H50ZI_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-01_11-29-31.BMP,0,0,1,0.56,0
H50ZI_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-12-01_11-29-31.BMP,0,0,0,0.92,0
H50ZI_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-01_11-29-31.BMP,0,0,1,0.58,0
H50ZI_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-01_11-29-31.BMP,0,0,0,0.54,0
H50ZI_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-01_11-29-31.BMP,0,0,0,0.64,0
H51EM_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-30_14-43-34.BMP,0,0,1,0.40,0
H51EM_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-30_14-43-34.BMP,0,0,1,0.87,0
H51EM_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-11-30_14-43-34.BMP,0,0,0,0.51,0
H51EM_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-30_14-43-34.BMP,0,0,0,0.70,0
H51EM_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-30_14-43-34.BMP,0,0,0,0.56,0
H51F0_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-11_09-02-02.BMP,0,0,0,0.71,0
H51F0_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-11_09-02-02.BMP,0,0,0,0.78,0
H51F0_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-11-11_09-02-02.BMP,0,0,1,0.73,0
H51F0_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-11_09-02-02.BMP,0,0,1,0.81,0
H51F0_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-11_09-02-02.BMP,0,0,0,0.46,0
J304S_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-18_16-55-44.BMP,0,0,1,0.77,0
J304S_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-18_16-55-44.BMP,0,0,0,0.94,0
J304S_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-11-18_16-55-44.BMP,0,0,0,0.52,0
J304S_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY28_2020-11-20_20-36-32.BMP,0,0,1,0.66,0
J304S_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-18_16-55-44.BMP,0,0,1,0.58,0
J304S_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-18_16-55-44.BMP,0,0,1,0.93,0
J304S_WP2_CM_MEAS_FIB_{MEASURE}_P009_DX3DY12SDX4SDY28_2020-11-20_20-36-32.BMP,0,0,0,0.75,0
J304W_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-11-27_23-17-52.BMP,0,0,1,0.62,0
J304W_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-26_10-33-07.BMP,0,0,0,0.56,0
J304W_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-11-27_23-17-52.BMP,0,0,1,0.47,0
J304W_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-26_10-33-07.BMP,0,0,0,0.75,0
J304W_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY29_2020-11-27_23-17-52.BMP,0,0,0,0.53,0
J304W_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-11-26_10-33-07.BMP,0,0,1,0.92,0
J304W_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-11-27_23-17-52.BMP,0,0,0,0.90,0
J304W_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-26_10-33-07.BMP,0,0,1,0.78,0
J304W_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-11-27_23-17-52.BMP,0,0,1,0.88,0
J304W_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-26_10-33-07.BMP,0,0,0,0.86,0
J304W_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-11-27_23-17-52.BMP,0,0,0,0.45,0
J304W_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-26_10-33-07.BMP,0,0,0,0.48,0
J305G_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-12-01_06-50-04.BMP,0,0,1,0.75,0
J305G_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-12-01_06-50-04.BMP,0,0,0,0.68,0
J305G_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY29_2020-12-01_06-50-04.BMP,0,0,1,0.52,0
J305G_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-12-01_06-50-04.BMP,0,0,0,0.63,0
J305G_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-12-01_06-50-04.BMP,0,0,0,0.40,0
J3050_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-11-20_15-40-24.BMP,0,0,0,0.76,0
J3050_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-19_02-40-14.BMP,0,0,0,0.53,0
J3050_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-11-20_15-40-24.BMP,0,0,0,0.62,0
J3050_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY29_2020-11-20_15-40-24.BMP,0,0,1,0.88,0
J3050_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-11-19_02-40-14.BMP,0,0,1,0.50,0
J3050_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-11-20_15-40-24.BMP,0,0,0,0.74,0
J3050_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-19_02-40-14.BMP,0,0,0,0.92,0
J3050_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-11-20_15-40-24.BMP,0,0,1,0.79,0
J3050_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-19_02-40-14.BMP,0,0,1,0.85,0
J3060_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-12-21_13-06-10.BMP,0,0,0,0.88,0
J3060_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY29_2020-12-21_13-06-10.BMP,0,0,0,0.88,0
J3060_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-12-19_00-59-06.BMP,0,0,0,0.58,0
J3060_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-12-21_13-06-10.BMP,0,0,0,0.44,0
S50ZI_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY28_2020-11-17_07-58-24.BMP,0,0,0,0.61,0
S50ZI_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-11-05_23-02-40.BMP,0,0,0,0.87,0
S50ZI_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY28_2020-11-17_07-58-24.BMP,0,0,0,0.82,0
S50ZI_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-11-05_23-02-40.BMP,0,0,0,0.80,0
S50ZI_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY29_2020-11-05_23-02-40.BMP,0,0,0,0.83,0
S50ZI_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY28_2020-11-17_07-58-24.BMP,0,0,0,0.46,0
S50ZI_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-11-05_23-02-40.BMP,0,0,1,0.57,0
S51EE_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-11_20-24-12.BMP,0,0,0,0.66,0
S51EE_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-11_20-24-12.BMP,0,0,0,0.56,0
S51EE_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY11SDX6SDY30_2020-11-11_20-24-12.BMP,0,0,0,0.84,0
S51EE_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-11_20-24-12.BMP,0,0,0,0.61,0
S51EE_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-11_20-24-12.BMP,0,0,0,0.41,0
