,file name,label,vanti,train \ test,score,vanti label,vanti with context data
3847,3AJWM_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY12SDX14SDY27_2020-10-24_15-54-10.JPG,0,0,1,0.58,0,0
3848,3AK0G_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX8SDY11_2020-11-21_04-51-08.JPG,0,0,1,0.63,1,0
3849,1PJ32_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX10SDY11_2020-11-01_19-39-46.JPG,0,0,1,0.64,0,0
3850,1PJ5A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX12SDY15_2020-11-28_05-08-21.JPG,0,0,1,0.68,1,0
3851,1PJ7O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX4SDY33_2020-11-14_12-25-18.JPG,0,0,0,0.78,0,0
3852,1PJ4O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX10SDY22_2020-11-24_04-07-48.JPG,0,0,0,0.81,1,0
3853,1PJC8_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX10SDY22_2020-11-26_06-02-20.JPG,0,0,0,0.45,0,0
3854,2RM26_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX7SDY37_2020-10-29_04-30-16.JPG,0,0,0,0.64,1,0
3855,1PJ26_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX10SDY11_2020-10-26_10-15-49.JPG,0,0,0,0.75,0,0
3856,1PJ94_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX7SDY37_2020-11-20_22-58-03.JPG,0,0,0,0.43,1,0
3857,1PJ4S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX11SDY34_2020-11-24_04-07-48.JPG,0,0,0,0.74,0,0
3858,1PJ4O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX10SDY11_2020-11-24_04-07-48.JPG,0,0,0,0.56,0,0
3859,2RM18_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX7SDY16_2020-10-24_12-22-44.JPG,0,0,0,0.48,1,0
3860,1PJ4S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX9SDY40_2020-11-24_04-07-48.JPG,0,0,0,0.83,1,0
3861,2RM1A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX10SDY22_2020-10-23_06-35-23.JPG,0,0,0,0.77,1,0
3862,3AJYY_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX13SDY18_2020-10-30_03-52-24.JPG,0,0,1,0.94,1,0
3863,1PJ4M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX14SDY42_2020-10-31_11-07-07.JPG,0,0,0,0.49,1,0
3864,1PJ4Q_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX14SDY42_2020-11-27_09-20-20.JPG,0,0,0,0.6,1,0
3865,3AK0K_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX8SDY11_2020-10-31_16-09-30.JPG,0,0,0,0.49,1,0
3866,1PJ4G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX8SDY24_2020-11-22_23-59-27.JPG,0,0,0,0.64,1,0
3867,1PJ20_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX10SDY11_2020-10-26_06-04-09.JPG,0,0,0,0.54,1,0
3868,2RM1E_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX3SDY11_2020-10-26_21-40-32.JPG,0,0,0,0.93,1,0
3869,1PJ6Q_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX4SDY33_2020-11-29_07-40-07.JPG,0,0,1,0.53,1,0
3870,2RM32_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX13SDY29_2020-11-14_18-09-43.JPG,0,0,1,0.82,0,0
3871,2RM7O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX13SDY29_2020-11-28_02-22-57.JPG,0,0,0,0.77,1,0
3872,1PJ92_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX9SDY40_2020-11-28_08-44-30.JPG,0,0,0,0.85,0,0
3873,2RM26_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX14SDY6_2020-10-29_09-54-42.JPG,0,0,0,0.56,1,0
3874,1PJ34_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX1SDY18_2020-10-27_05-43-17.JPG,0,0,0,0.46,1,0
3875,2RM7O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX4SDY33_2020-11-28_02-22-57.JPG,0,0,0,0.51,1,0
3876,1PJ5E_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX10SDY22_2020-11-25_22-16-20.JPG,0,0,0,0.54,1,0
3877,1PJ6O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX4SDY40_2020-11-26_04-11-31.JPG,0,0,0,0.42,0,0
3878,1PJ72_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX13SDY29_2020-11-26_10-25-14.JPG,0,0,0,0.72,0,0
3879,2RM12_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX10SDY22_2020-10-22_18-09-34.JPG,0,0,0,0.72,1,0
3880,3AJWU_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX5SDY16_2020-11-22_16-07-36.JPG,0,0,0,0.51,1,0
3881,3AJX4_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX16DY11SDX7SDY40_2020-11-21_05-47-32.JPG,0,0,0,0.68,0,0
3882,2RM26_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX1SDY18_2020-10-29_04-30-16.JPG,0,0,0,0.74,0,0
3883,1PJ4S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX7SDY16_2020-11-24_04-07-48.JPG,0,0,0,0.54,0,0
3884,3AJV0_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX4DY6SDX9SDY34_2020-11-22_14-52-00.JPG,0,0,0,0.66,1,0
3885,1PJ7U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX7SDY16_2020-11-21_22-12-45.JPG,0,0,1,0.5,1,0
3886,1PJ8S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX4SDY33_2020-11-20_22-58-03.JPG,0,0,0,0.62,1,0
3887,1PJ08_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX8SDY24_2020-11-01_20-44-53.JPG,0,0,0,0.41,1,0
3888,2RM7O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX8SDY24_2020-11-28_02-22-57.JPG,0,0,0,0.65,0,0
3889,3AK2E_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX7DY5SDX7SDY40_2020-10-30_05-34-45.JPG,0,0,0,0.63,0,0
3890,1PJ8Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX14SDY6_2020-11-28_11-51-44.JPG,0,0,1,0.78,0,0
3891,3AJVW_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX5DY9SDX6SDY24_2020-11-13_07-17-58.JPG,0,0,0,0.51,1,0
3892,1PJ5M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX7SDY16_2020-11-28_08-55-22.JPG,0,0,0,0.66,1,0
3893,2RM12_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX3SDY11_2020-10-22_18-09-34.JPG,0,0,0,0.53,1,0
3894,1PJ4G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX14SDY6_2020-11-22_23-59-27.JPG,0,0,0,0.7,1,0
3895,2RM18_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX6SDY9_2020-10-24_12-22-44.JPG,0,0,1,0.52,1,0
3896,2RM12_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX1SDY45_2020-10-22_18-09-34.JPG,0,0,1,0.72,1,0
3897,3AJUM_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX10SDY15_2020-11-22_12-20-48.JPG,0,0,1,0.77,0,0
3898,2RM30_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX9SDY40_2020-10-30_16-00-35.JPG,0,0,1,0.94,1,0
3899,1PJ5U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX4SDY40_2020-11-26_10-49-17.JPG,0,0,1,0.91,0,0
3900,3AK1Q_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX9SDY34_2020-10-29_05-51-09.JPG,0,0,1,0.8,1,0
3901,1PJ4K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX4SDY40_2020-11-01_19-33-35.JPG,0,0,0,0.87,1,0
3902,3AJUQ_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX11DY14SDX5SDY37_2020-11-22_12-28-45.JPG,0,0,1,0.66,1,0
3903,2RLZO_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX12SDY15_2020-10-30_08-28-25.JPG,0,0,1,0.49,0,0
3904,3AK0Q_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX13SDY45_2020-11-18_15-50-36.JPG,0,0,0,0.79,1,0
3905,1PJ4K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX4SDY40_2020-11-01_19-33-35.JPG,0,0,0,0.91,0,0
3906,2RM7O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX9SDY40_2020-11-28_02-22-57.JPG,0,0,1,0.85,0,0
3907,1PJ4O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX7SDY37_2020-11-24_04-07-48.JPG,0,0,0,0.61,1,0
3908,2RM18_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX7SDY37_2020-10-24_12-22-44.JPG,0,0,1,0.67,1,0
3909,2RM26_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX5SDY20_2020-10-29_09-54-42.JPG,0,0,1,0.88,0,0
3910,2RM12_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX9SDY40_2020-10-22_18-09-34.JPG,0,0,1,0.4,0,0
3911,1PJ82_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX10SDY11_2020-11-14_19-42-34.JPG,0,0,0,0.7,1,0
3912,3AJXS_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX3SDY20_2020-10-28_12-38-01.JPG,0,0,0,0.62,1,0
3913,1PJ4W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX12SDY15_2020-11-20_16-35-12.JPG,0,0,1,0.72,0,0
3914,2RM7O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX9SDY40_2020-11-28_02-22-57.JPG,0,0,1,0.91,1,0
3915,3AJZQ_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX5SDY37_2020-11-18_16-29-11.JPG,0,0,1,0.58,1,0
3916,3AK1U_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX10DY9SDX4SDY30_2020-11-28_19-46-15.JPG,0,0,0,0.8,0,0
3917,2RM1A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX6SDY9_2020-10-26_22-17-47.JPG,0,0,0,0.79,0,0
3918,1PJ3Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX9SDY40_2020-10-28_19-16-28.JPG,0,0,0,0.47,1,0
3919,3AJVE_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX8DY10SDX10SDY15_2020-10-27_16-30-03.JPG,0,0,1,0.67,0,0
3920,2RM0K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX14SDY42_2020-10-30_10-12-49.JPG,0,0,0,0.67,0,0
3921,1PJ7E_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX11SDY34_2020-11-26_09-45-50.JPG,0,0,0,0.85,1,0
3922,2RM12_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX5SDY20_2020-10-22_18-09-34.JPG,0,0,1,0.82,1,0
3923,2RM10_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX6SDY30_2020-10-22_18-25-59.JPG,0,0,0,0.47,1,0
3924,1PJ7U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX6SDY9_2020-11-21_22-12-45.JPG,0,0,0,0.57,1,0
3925,2RM24_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX10SDY22_2020-10-29_18-33-09.JPG,0,0,0,0.66,1,0
3926,3AJXA_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX5DY9SDX2SDY40_2020-10-24_17-45-48.JPG,0,0,1,0.82,1,0
3927,2RM1E_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX8SDY24_2020-10-23_00-54-16.JPG,0,0,0,0.83,0,0
3928,2RLZO_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX6SDY30_2020-10-30_08-28-25.JPG,0,0,0,0.73,0,0
3929,3AK1C_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX9SDY34_2020-11-18_04-29-05.JPG,0,0,0,0.44,0,0
3930,2RM1C_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX1SDY18_2020-10-24_11-43-20.JPG,0,0,0,0.53,0,0
3931,3AJZS_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX6SDY24_2020-10-30_03-52-24.JPG,0,0,0,0.71,1,0
3932,2RM20_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX12SDY15_2020-10-27_03-05-18.JPG,0,0,0,0.71,0,0
3933,2RM12_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX2SDY27_2020-10-22_18-09-34.JPG,0,0,0,0.54,1,0
3934,2RM28_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX11SDY34_2020-10-28_04-03-04.JPG,0,0,1,0.42,1,0
3935,1PJ5O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX1SDY45_2020-11-28_09-42-09.JPG,0,0,0,0.47,0,0
3936,2RM10_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX13SDY29_2020-10-22_18-25-59.JPG,0,0,0,0.63,1,0
3937,1PJ4Q_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX2SDY27_2020-11-27_09-20-20.JPG,0,0,0,0.81,0,0
3938,2RM7W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX1SDY45_2020-11-23_21-34-17.JPG,0,0,0,0.69,1,0
3939,1PJ28_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX12SDY15_2020-10-26_10-15-49.JPG,0,0,1,0.68,0,0
3940,3AJZ4_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX4DY6SDX12SDY6_2020-10-28_12-38-01.JPG,0,0,1,0.84,1,0
3941,1PJ4W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX14SDY6_2020-11-20_16-35-12.JPG,0,0,0,0.77,0,0
3942,2RLZO_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX1SDY45_2020-10-30_08-28-25.JPG,0,0,0,0.94,0,0
3943,1PJ5C_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX4SDY40_2020-11-28_00-03-41.JPG,0,0,0,0.5,1,0
3944,2RM12_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX10SDY11_2020-10-22_18-09-34.JPG,0,0,1,0.4,1,0
3945,2RM20_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX3SDY11_2020-10-27_03-05-18.JPG,0,0,0,0.58,1,0
3946,2RM7O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX11SDY34_2020-11-28_02-22-57.JPG,0,0,0,0.42,1,0
3947,2RM22_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX9SDY40_2020-10-29_04-30-41.JPG,0,0,0,0.93,0,0
3948,1PJ4O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX2SDY27_2020-11-24_04-07-48.JPG,0,0,1,0.68,1,0
3949,1PJ20_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX3SDY11_2020-10-26_06-04-09.JPG,0,0,1,0.6,1,0
3950,3AJWO_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX7SDY40_2020-10-24_15-54-10.JPG,0,0,0,0.86,0,0
3951,3AJVE_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX10DY9SDX1SDY11_2020-10-27_16-30-03.JPG,0,0,0,0.47,1,0
3952,3AK0Q_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX4DY6SDX12SDY6_2020-11-17_23-44-17.JPG,0,0,0,0.69,1,0
3953,3AJVE_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX10SDY15_2020-10-27_16-30-03.JPG,0,0,0,0.81,1,0
3954,2RM0O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX6SDY9_2020-10-22_18-25-59.JPG,0,0,0,0.66,1,0
3955,1PJ4M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX14SDY6_2020-10-31_11-07-07.JPG,0,0,0,0.8,1,0
3956,3AK2G_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX16DY11SDX2SDY33_2020-10-28_17-11-06.JPG,0,0,0,0.72,1,0
3957,1PJ8Q_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX10SDY22_2020-11-20_23-58-03.JPG,0,0,0,0.53,0,0
3958,2RM36_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX6SDY9_2020-11-24_01-33-45.JPG,0,0,0,0.45,1,0
3959,3AK1O_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX9SDY34_2020-11-21_09-23-22.JPG,0,0,1,0.91,0,0
3960,2RM0O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX4SDY33_2020-10-22_18-25-59.JPG,0,0,0,0.81,1,0
3961,2RM24_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX14SDY6_2020-10-29_18-33-09.JPG,0,0,0,0.81,1,0
3962,1PJ5O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX6SDY30_2020-11-28_09-42-09.JPG,0,0,0,0.89,1,0
3963,3AJXS_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX14SDY27_2020-10-28_12-38-01.JPG,0,0,0,0.73,0,0
3964,2RM0Q_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX14SDY6_2020-10-22_18-10-16.JPG,0,0,0,0.56,0,0
3965,1PJ4M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX6SDY9_2020-10-31_11-07-07.JPG,0,0,1,0.74,1,0
3966,1PJ7Q_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX14SDY42_2020-11-26_17-30-02.JPG,0,0,0,0.47,1,0
3967,2RM7M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX2SDY27_2020-11-28_23-41-04.JPG,0,0,1,0.84,0,0
3968,3AJYM_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX4SDY9_2020-10-28_00-37-30.JPG,0,0,0,0.93,1,0
3969,3AK0G_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX9DY7SDX5SDY16_2020-11-21_04-51-08.JPG,0,0,1,0.88,0,0
3970,2RM7M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX9SDY40_2020-11-28_23-41-04.JPG,0,0,0,0.49,1,0
3971,3AK1S_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX4DY6SDX2SDY40_2020-11-18_22-44-50.JPG,0,0,1,0.54,0,0
3972,3AJWC_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX9DY7SDX10SDY15_2020-11-22_14-08-46.JPG,0,0,0,0.59,0,0
3973,3AJX8_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX10DY9SDX4SDY30_2020-11-19_08-38-20.JPG,0,0,1,0.67,1,0
3974,2RM14_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX8SDY24_2020-10-26_04-09-49.JPG,0,0,0,0.55,0,0
3975,1PJ4W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX5SDY20_2020-11-20_16-35-12.JPG,0,0,0,0.58,1,0
3976,1PJ5M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX10SDY11_2020-11-28_08-55-22.JPG,0,0,0,0.71,1,0
3977,2RM34_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX13SDY29_2020-11-12_21-17-31.JPG,0,0,0,0.89,1,0
3978,3AJYM_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX10DY9SDX8SDY22_2020-10-28_00-37-30.JPG,0,0,0,0.4,1,0
3979,2RM40_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX12SDY15_2020-11-24_01-33-45.JPG,0,0,0,0.76,1,0
3980,1PJ6Q_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX6SDY9_2020-11-29_07-40-07.JPG,0,0,0,0.93,1,0
3981,3AK0Q_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX8DY10SDX13SDY45_2020-11-18_15-50-36.JPG,0,0,0,0.68,0,0
3982,1PJC8_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX13SDY29_2020-11-26_06-02-20.JPG,0,0,0,0.53,1,0
3983,2RM20_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX6SDY30_2020-10-27_03-05-18.JPG,0,0,1,0.61,0,0
3984,1PJ4G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX11SDY34_2020-11-22_23-59-27.JPG,0,0,0,0.79,1,0
3985,2RM24_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX4SDY40_2020-10-29_18-33-09.JPG,0,0,0,0.48,0,0
3986,2RLZO_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX10SDY11_2020-10-30_08-28-25.JPG,0,0,0,0.8,1,0
3987,1PJ5A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX4SDY40_2020-11-28_05-08-21.JPG,0,0,0,0.47,1,0
3988,1PJ5U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX10SDY22_2020-11-26_10-49-17.JPG,0,0,1,0.91,1,0
3989,3AJV0_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX7DY5SDX2SDY33_2020-11-22_14-52-00.JPG,0,0,0,0.77,1,0
