,file name,label,vanti,train \ test,score,vanti with PR
8338,3AJYI_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX8SDY22_2020-10-27_16-30-03.JPG,0,0,1,0.64,0.0
8340,3AJYI_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX9DY7SDX10SDY15_2020-10-27_16-30-03.JPG,0,0,0,0.56,0.0
8341,3AJYI_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX11DY14SDX5SDY37_2020-10-27_16-30-03.JPG,0,0,1,0.71,0.0
8342,3AJYI_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX13SDY45_2020-10-27_16-30-03.JPG,0,0,0,0.48,0.0
8343,3AJYI_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX11SDY29_2020-10-27_16-30-03.JPG,0,0,0,0.49,0.0
8344,3AJYI_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX16DY11SDX3SDY20_2020-10-27_16-30-03.JPG,0,0,0,0.93,0.0
8345,3AJYI_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX16DY11SDX13SDY18_2020-10-27_16-30-03.JPG,0,0,0,0.42,0.0
8346,3AJYM_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX4SDY30_2020-10-28_00-37-30.JPG,0,0,0,0.85,0.0
8347,3AJZ6_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX5DY9SDX9SDY34_2020-11-22_11-48-27.JPG,0,0,0,0.83,0.0
8349,3AJZ6_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX9DY7SDX5SDY16_2020-11-22_11-48-27.JPG,0,0,1,0.73,0.0
8350,3AJZ6_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX11DY14SDX5SDY37_2020-11-22_11-48-27.JPG,0,0,0,0.85,0.0
8351,3AJZ6_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY12SDX8SDY11_2020-11-22_11-48-27.JPG,0,0,0,0.66,0.0
8352,3AJZ6_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX4SDY9_2020-11-22_11-48-27.JPG,0,0,0,0.89,0.0
8353,3AJZ6_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX7SDY40_2020-11-22_11-48-27.JPG,0,0,0,0.65,0.0
8354,3AJZ6_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX7DY5SDX13SDY18_2020-11-22_11-48-27.JPG,0,0,1,0.65,0.0
8355,3AJZ6_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX2SDY33_2020-11-22_11-48-27.JPG,0,0,1,0.51,0.0
8356,3AJZ6_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX7SDY40_2020-11-22_11-48-27.JPG,0,0,1,0.46,0.0
8358,3AJZO_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX5DY9SDX12SDY6_2020-10-28_00-36-35.JPG,0,0,0,0.42,0.0
8360,3AK1I_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX5DY9SDX2SDY40_2020-11-01_09-59-32.JPG,0,0,0,0.94,0.0
8362,3AK1I_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX9DY7SDX5SDY16_2020-11-01_09-59-32.JPG,0,0,1,0.78,0.0
8363,3AK1I_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX14SDY27_2020-11-01_09-59-32.JPG,0,0,0,0.61,0.0
8364,3AK1I_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX7SDY40_2020-11-01_09-59-32.JPG,0,0,0,0.44,0.0
8365,3AK1I_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX7SDY40_2020-11-01_09-59-32.JPG,0,0,1,0.45,0.0
8366,3AK1M_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX12SDY42_2020-11-13_05-41-21.JPG,0,0,1,0.48,0.0
8367,3AK1M_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX12DY6SDX4SDY30_2020-11-13_05-41-21.JPG,0,0,0,0.78,0.0
8368,3AK1M_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX8DY10SDX5SDY16_2020-11-13_05-41-21.JPG,0,0,1,0.89,0.0
8369,3AK1M_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX4SDY9_2020-11-13_05-41-21.JPG,0,0,0,0.65,0.0
8370,3AK1M_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX4SDY9_2020-11-13_05-41-21.JPG,0,0,0,0.72,0.0
8371,3AK1O_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX4DY6SDX12SDY6_2020-11-21_09-23-22.JPG,0,0,1,0.41,0.0
8372,3AK1O_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX2SDY40_2020-11-21_09-23-22.JPG,0,0,0,0.73,0.0
8376,3AK1S_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY12SDX4SDY9_2020-11-18_22-44-50.JPG,0,0,0,0.58,0.0
8378,3AK1U_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX5DY9SDX9SDY34_2020-11-28_19-46-15.JPG,0,0,0,0.51,0.0
8379,3AK1U_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY12SDX8SDY11_2020-11-28_19-46-15.JPG,0,0,0,0.43,0.0
8382,3AK1Y_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX4SDY30_2020-11-21_11-47-19.JPG,0,0,0,0.45,0.0
8384,3AK1Y_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX9SDY34_2020-11-21_11-47-19.JPG,0,0,0,0.91,0.0
8385,3AK1Y_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX9DY7SDX5SDY16_2020-11-21_11-47-19.JPG,0,0,0,0.79,0.0
8387,3AK1Y_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX5SDY37_2020-11-21_11-47-19.JPG,0,0,0,0.8,0.0
8390,3AK1Y_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX7SDY40_2020-11-21_11-47-19.JPG,0,0,1,0.67,0.0
8391,3AK1Y_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX13SDY18_2020-11-21_11-47-19.JPG,0,0,0,0.74,0.0
8396,3AK2G_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX2SDY40_2020-10-28_17-11-06.JPG,0,0,0,0.57,0.0
8397,3AK2G_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX9SDY34_2020-10-28_17-11-06.JPG,0,0,1,0.9,0.0
8398,3AK2G_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX5SDY16_2020-10-28_17-11-06.JPG,0,0,1,0.45,0.0
8399,3AK2G_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY3SDX4SDY9_2020-10-28_17-11-06.JPG,0,0,1,0.77,0.0
8411,3AK3A_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX7DY5SDX2SDY33_2020-11-04_03-03-34.JPG,0,0,0,0.69,0.0
8413,3AK3C_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX3DY8SDX12SDY42_2020-11-19_17-45-18.JPG,0,0,0,0.93,0.0
8416,3AK3C_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX2SDY40_2020-11-19_17-45-18.JPG,0,0,0,0.61,0.0
8419,3AK3C_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX11DY14SDX5SDY37_2020-11-19_17-45-18.JPG,0,0,1,0.72,0.0
8420,3AK3C_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX11DY14SDX13SDY45_2020-11-19_17-45-18.JPG,0,0,0,0.9,0.0
8421,3AK3C_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX5SDY37_2020-11-19_17-45-18.JPG,0,0,1,0.56,0.0
8422,3AK3C_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX8SDY11_2020-11-19_17-45-18.JPG,0,0,0,0.61,0.0
8428,3AK3E_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX9SDY34_2020-11-04_19-46-39.JPG,0,0,0,0.79,0.0
8431,3AK3E_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX2SDY33_2020-11-04_19-46-39.JPG,0,0,1,0.79,0.0
8432,3AK3E_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX13SDY18_2020-11-04_19-46-39.JPG,0,0,1,0.72,0.0
8434,3AK3G_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX12DY6SDX12SDY42_2020-11-19_08-59-36.JPG,0,0,0,0.7,0.0
8437,3AK3G_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX9DY7SDX13SDY45_2020-11-19_08-59-36.JPG,0,0,1,0.44,0.0
8438,3AK3G_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX11DY14SDX13SDY45_2020-11-19_08-59-36.JPG,0,0,0,0.59,0.0
8439,3AK3G_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX11SDY29_2020-11-19_08-59-36.JPG,0,0,0,0.74,0.0
8440,3AK3G_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY3SDX8SDY11_2020-11-19_08-59-36.JPG,0,0,0,0.85,0.0
8441,3AK3G_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY12SDX14SDY27_2020-11-19_08-59-36.JPG,0,0,0,0.72,0.0
8442,3AK3G_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX4SDY9_2020-11-19_08-59-36.JPG,0,0,0,0.41,0.0
8443,3AK3G_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX13SDY18_2020-11-19_08-59-36.JPG,0,0,0,0.83,0.0
8445,3AK3I_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX4SDY30_2020-11-07_16-49-29.JPG,0,0,0,0.68,0.0
8446,3AK3I_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX12SDY42_2020-11-07_16-49-29.JPG,0,0,1,0.61,0.0
8447,3AK3I_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX4DY6SDX9SDY34_2020-11-07_16-49-29.JPG,0,0,1,0.51,0.0
8448,3AK3I_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX12SDY6_2020-11-07_16-49-29.JPG,0,0,0,0.9,0.0
8449,3AK3I_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX11DY14SDX5SDY37_2020-11-07_16-49-29.JPG,0,0,1,0.86,0.0
8450,3AK12_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX4DY6SDX6SDY24_2020-11-03_09-10-47.JPG,0,0,1,0.43,0.0
8451,3AK12_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX9SDY34_2020-11-03_09-10-47.JPG,0,0,0,0.46,0.0
8452,3AK12_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX12SDY6_2020-11-03_09-10-47.JPG,0,0,0,0.82,0.0
8453,3AK12_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX8DY10SDX5SDY37_2020-11-03_09-10-47.JPG,0,0,1,0.54,0.0
8454,3AK12_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX9DY7SDX5SDY37_2020-11-03_09-10-47.JPG,0,0,1,0.75,0.0
8455,3AK12_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY3SDX4SDY9_2020-11-03_09-10-47.JPG,0,0,1,0.8,0.0
8456,3AK12_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX11SDY29_2020-11-03_09-10-47.JPG,0,0,0,0.5,0.0
8457,3AK12_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX2SDY33_2020-11-03_09-10-47.JPG,0,0,1,0.83,0.0
8458,3AK14_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX3DY8SDX1SDY11_2020-11-02_12-32-31.JPG,0,0,1,0.63,0.0
8459,3AK14_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX12DY6SDX1SDY11_2020-11-02_12-32-31.JPG,0,0,0,0.52,0.0
8460,3AK14_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX7DY5SDX2SDY33_2020-11-02_12-32-31.JPG,0,0,0,0.4,0.0
8461,3AK14_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX7DY5SDX13SDY18_2020-11-02_12-32-31.JPG,0,0,0,0.82,0.0
8464,3AK16_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX6SDY24_2020-10-26_14-42-15.JPG,0,0,0,0.56,0.0
8465,3AK16_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX11DY14SDX10SDY15_2020-10-26_14-42-15.JPG,0,0,0,0.46,0.0
8466,3AK16_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX13SDY45_2020-10-26_14-42-15.JPG,0,0,1,0.74,0.0
8469,3AK18_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX1SDY11_2020-11-13_05-41-21.JPG,0,0,0,0.45,0.0
8470,3AK18_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX12DY6SDX4SDY30_2020-11-13_05-41-21.JPG,0,0,1,0.93,0.0
8472,3AK18_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX4SDY9_2020-11-13_05-41-21.JPG,0,0,1,0.79,0.0
8474,3AK18_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX2SDY33_2020-11-13_05-41-21.JPG,0,0,0,0.54,0.0
8475,3AK20_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX3DY8SDX12SDY42_2020-11-21_05-43-29.JPG,0,0,0,0.65,0.0
8476,3AK20_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX6DY11SDX8SDY22_2020-11-21_05-43-29.JPG,0,0,1,0.57,0.0
8477,3AK20_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX10DY9SDX4SDY30_2020-11-21_05-43-29.JPG,0,0,0,0.6,0.0
8479,3AK20_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX5SDY16_2020-11-21_05-43-29.JPG,0,0,1,0.79,0.0
8480,3AK20_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX4SDY9_2020-11-21_05-43-29.JPG,0,0,1,0.53,0.0
8483,3AK22_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX3DY8SDX8SDY22_2020-10-31_04-06-00.JPG,0,0,0,0.91,0.0
8484,3AK22_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX10DY9SDX1SDY11_2020-10-31_04-06-00.JPG,0,0,0,0.41,0.0
8486,3AK22_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX8DY10SDX13SDY45_2020-10-31_04-06-00.JPG,0,0,0,0.84,0.0
8488,3AK22_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX8SDY11_2020-10-31_04-06-00.JPG,0,0,0,0.68,0.0
8489,3AK22_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX3SDY20_2020-10-31_04-06-00.JPG,0,0,0,0.77,0.0
8490,3AK32_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX13DY3SDX14SDY27_2020-11-03_09-10-47.JPG,0,0,0,0.86,0.0
8491,3AK32_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX4DY12SDX7SDY40_2020-11-03_09-10-47.JPG,0,0,0,0.74,0.0
8493,3AK32_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX2SDY33_2020-11-03_09-10-47.JPG,0,0,0,0.54,0.0
8494,3AK32_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX13SDY18_2020-11-03_09-10-47.JPG,0,0,0,0.57,0.0
8495,3AK32_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX16DY11SDX2SDY33_2020-11-03_09-10-47.JPG,0,0,1,0.5,0.0
8497,3AK34_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX9SDY34_2020-11-03_04-41-15.JPG,0,0,1,0.63,0.0
8498,3AK34_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX6SDY24_2020-11-03_04-41-15.JPG,0,0,1,0.42,0.0
8499,3AK34_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX11DY14SDX13SDY45_2020-11-03_04-41-15.JPG,0,0,1,0.64,0.0
8500,3AK34_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX8DY13SDX4SDY9_2020-11-03_04-41-15.JPG,0,0,0,0.66,0.0
8502,3AK34_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX7SDY40_2020-11-03_04-41-15.JPG,0,0,0,0.62,0.0
8503,3AK36_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX3DY8SDX8SDY22_2020-11-18_11-29-16.JPG,0,0,1,0.66,0.0
8504,3AK36_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX3DY8SDX12SDY42_2020-11-18_11-29-16.JPG,0,0,1,0.5,0.0
8505,3AK36_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX14DY10SDX6SDY24_2020-11-18_11-29-16.JPG,0,0,0,0.88,0.0
8506,3AK36_RWHM_VE_MEAS_CD_SEM_{O3_80_2_O3_NO_PAD_LW_M1}_DX16DY5SDX12SDY6_2020-11-18_11-29-16.JPG,0,0,1,0.42,0.0
8507,3AK36_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX8DY10SDX13SDY45_2020-11-18_11-29-16.JPG,0,0,0,0.63,0.0
8508,3AK36_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX9DY7SDX13SDY45_2020-11-18_11-29-16.JPG,0,0,0,0.47,0.0
8509,3AK36_RWHM_VE_MEAS_CD_SEM_{O3_80_3_O3_NO_PAD_LW_M1}_DX15DY8SDX5SDY16_2020-11-18_11-29-16.JPG,0,0,0,0.81,0.0
8510,3AK36_RWHM_VE_MEAS_CD_SEM_{O3_80_4_O3_NO_PAD_LW_M1}_DX17DY8SDX11SDY29_2020-11-18_11-29-16.JPG,0,0,1,0.54,0.0
8511,3AK36_RWHM_VE_MEAS_CD_SEM_{O3_80_5_O3_NO_PAD_LW_M1}_DX10DY4SDX7SDY40_2020-11-18_11-29-16.JPG,0,0,0,0.56,0.0
8514,3AK38_RWHM_VE_MEAS_CD_SEM_{O3_80_1_O3_NO_PAD_LW_M1}_DX12DY6SDX8SDY22_2020-11-03_09-11-07.JPG,0,0,1,0.92,0.0
8516,3B2I0_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX15DY8SDX6SDY9_2020-10-30_02-42-37.JPG,0,0,1,0.67,0.0
8517,3B2I0_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX15DY8SDX8SDY24_2020-10-30_02-42-37.JPG,0,0,0,0.53,0.0
8519,3B2I2_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX3DY6SDX6SDY9_2020-10-30_09-55-54.JPG,0,0,0,0.44,0.0
8523,3B2I2_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX9DY6SDX8SDY24_2020-10-30_09-55-54.JPG,0,0,0,0.93,0.0
8531,3B2I4_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX6DY11SDX4SDY33_2020-10-30_06-48-46.JPG,0,0,1,0.87,0.0
8533,3B2I4_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX10DY2SDX14SDY42_2020-10-30_06-48-46.JPG,0,0,1,0.42,0.0
8534,3B2I4_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX12DY9SDX14SDY42_2020-10-30_06-48-46.JPG,0,0,0,0.47,0.0
8535,3B2I4_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX13DY11SDX4SDY33_2020-10-30_06-48-46.JPG,0,0,0,0.4,0.0
8536,3B2I4_RWHM_VE_MEAS_CD_SEM_{O3_SF_R7_LW_O3_NO_PAD_LW_M1}_DX13DY11SDX6SDY9_2020-10-30_06-48-46.JPG,0,0,1,0.47,0.0
8541,5X6XS_RWHM_VE_MEAS_CD_SEM_{S5_20_3_S5_LW_M1}_DX9DY7SDX10SDY15_2020-11-25_00-09-25.JPG,0,0,1,0.9,0.0
8542,5X6Y2_RWHM_VE_MEAS_CD_SEM_{S5_20_2_S5_LW_M1}_DX16DY5SDX6SDY24_2020-11-18_08-43-11.JPG,0,0,0,0.45,0.0
8543,5X6Y2_RWHM_VE_MEAS_CD_SEM_{S5_20_3_S5_LW_M1}_DX8DY10SDX10SDY15_2020-11-18_08-43-11.JPG,0,0,0,0.64,0.0
8544,5X6Y2_RWHM_VE_MEAS_CD_SEM_{S5_20_3_S5_LW_M1}_DX9DY7SDX10SDY15_2020-11-18_08-43-11.JPG,0,0,0,0.49,0.0
8545,5X6Y4_RWHM_VE_MEAS_CD_SEM_{S5_20_5_S5_LW_M1}_DX10DY4SDX2SDY33_2020-11-29_00-24-01.JPG,0,0,0,0.5,0.0
8546,5X6Y6_RWHM_VE_MEAS_CD_SEM_{S5_20_1_S5_LW_M1}_DX3DY8SDX12SDY42_2020-12-14_08-51-53.JPG,0,0,0,0.7,0.0
8547,5X6Y6_RWHM_VE_MEAS_CD_SEM_{S5_20_1_S5_LW_M1}_DX6DY11SDX12SDY42_2020-12-14_08-51-53.JPG,0,0,0,0.87,0.0
8548,5X6Y6_RWHM_VE_MEAS_CD_SEM_{S5_20_4_S5_LW_M1}_DX17DY8SDX4SDY9_2020-12-14_08-51-53.JPG,0,0,1,0.84,0.0
8549,5X6Y6_RWHM_VE_MEAS_CD_SEM_{S5_20_5_S5_LW_M1}_DX10DY4SDX2SDY33_2020-12-14_08-51-53.JPG,0,0,0,0.68,0.0
8550,5X6Y8_RWHM_VE_MEAS_CD_SEM_{S5_20_3_S5_LW_M1}_DX15DY8SDX10SDY15_2020-11-25_00-09-25.JPG,0,0,0,0.67,0.0
8551,5X6Y8_RWHM_VE_MEAS_CD_SEM_{S5_20_5_S5_LW_M1}_DX4DY12SDX2SDY33_2020-11-25_00-09-25.JPG,0,0,1,0.59,0.0
8552,5X6YK_RWHM_VE_MEAS_CD_SEM_{S5_20_1_S5_LW_M1}_DX3DY8SDX12SDY42_2020-12-14_08-51-53.JPG,0,0,0,0.93,0.0
8553,5X6YK_RWHM_VE_MEAS_CD_SEM_{S5_20_1_S5_LW_M1}_DX6DY11SDX12SDY42_2020-12-14_08-51-53.JPG,0,0,0,0.58,0.0
8554,5X6YK_RWHM_VE_MEAS_CD_SEM_{S5_20_2_S5_LW_M1}_DX5DY9SDX6SDY24_2020-12-14_08-51-53.JPG,0,0,0,0.67,0.0
8555,5X6YK_RWHM_VE_MEAS_CD_SEM_{S5_20_4_S5_LW_M1}_DX13DY12SDX4SDY9_2020-12-14_08-51-53.JPG,0,0,1,0.67,0.0
8556,5X6YK_RWHM_VE_MEAS_CD_SEM_{S5_20_5_S5_LW_M1}_DX4DY12SDX2SDY33_2020-12-14_08-51-53.JPG,0,0,1,0.75,0.0
